pred,true,bleu1,bleu2,bleu3,bleu4,rouge_1,rouge_2,rouge_l,ppl_score,25326.23225066708
this is a nice little spot . the nachos were very good . the popcorn was a little too salty . the waitress was nice . the chicken was a bit dry . i would n't go back . i will definitely be back .,parked in garage off 5th ... awesome $ 10 easy walk ! liquor drinks $ 13 no dark beers in the whole building ! nachos were soggy and stale chips popcorn was kinda stale but souvenirs bucket nice ! very nice attendants . chicken was dry on the cheesesteak .,0.29179542939599007,0.15234756248358577,0.07978575755286013,0.05598349412153518,0.24691358024691357,0.0,0.14814814814814817,76.86409585327513
this is a great visit . the meat is not as good as it is . i had the steak and it was very good . i would recommend this place to anyone . it 's a little pricey but it 's worth it . it is a little,another great visit friendly and quick service . taco tuesday 99ea choriqueso burrito with chips meal very filling . 3 taco w / chips great . 1 beef ( good ) 2 chicken ( tasty & moist ) . choriqueso dip little greasy like meat was n't drained but still yummy took what was left home ! plantains with yogurt sauce such a yummy desert !,0.21205458101342764,0.07821751054780922,0.04608313351268713,0.034117753177291175,0.18181818181818185,0.020618556701030927,0.1616161616161616,39.363218905786425
i love this place . the employees are super friendly and the place is always busy . i love the salad bar . i 've been here a few times and i have never had a bad meal here . it 's a good place to go for a,"so far , i like this place . first time here . right across from sunset station . really nice cashier . place was empty when i went in . ordered the large salad bar ( $ 8.99 ) to go . he gave me a drink too . pretty good salad bar for ' to - go ' . i ca n't wait to try their other stuff .",0.26057562301242226,0.1557237197597903,0.08875677785966048,0.05495877024252449,0.297029702970297,0.06060606060606061,0.23762376237623764,54.9518431414665
this is the best subs i 've ever had . the staff is friendly and helpful . i have been here a few times and have never had a bad experience here . it 's a little pricey but it 's worth it . it is a little expensive,i love jersey mike 's ! they definitely have the best subs that i 've ever had from a sandwich place ! the staff members are hit - or - miss though . sometimes when i go in they are so fantastic and other times they make me feel like an inconvenience to them for ordering a sandwich .,0.30985040610803594,0.18998147334022952,0.13730453938747741,0.09604562459480766,0.30612244897959184,0.062499999999999986,0.20408163265306123,51.086352635498734
"i had a great time here . the waitress was very nice and attentive . the food was great . i had the steak and it was delicious . i would definitely recommend this place to anyone . i will be back for sure . great company , great",had a great time celebrating my friends 50th impromptu birthday party . the waitress was super . she was very attentive to our needs for our party of eight . i really enjoyed the drink of the month - the vampire ! ! the food was delicious & the company was great . would definitely come to this applebee 's again !,0.4295038310951977,0.31755621583327676,0.22703834789583,0.15329213267210365,0.42105263157894735,0.10752688172043012,0.2736842105263158,54.65508792728047
"the pizza was ok , but the wait time was long . i had to wait time , but it was worth the wait . it was nice . i would definitely recommend this place to anyone .","the pizza was ok . tasted like a ripoff of the far superior grazianos up the street . was n't bad , but did n't live up to the hype . 55 minute wait time did n't help either",0.39960100653140557,0.24790353093257467,0.17229958946375093,0.12730302148607772,0.2571428571428571,0.058823529411764705,0.19999999999999998,43.46517098008911
this is one of my favorite theater in the city . it 's a great theater . it is very clean . it has a great view of the strip . it was a little pricey but it was worth it . i 'll be back .,"as everyone else has stated - this is a wonderful theater . if there 's an independent movie out with any sort of buzz attached , they 'll play it here . you wo n't find the latest from michael bay on these screens . one of my favorite valley theaters .",0.35588593368678434,0.20210699151526532,0.13636882185206475,0.09890884366906656,0.29545454545454547,0.09302325581395349,0.13636363636363635,47.14760414418673
the staff is friendly and helpful . they have a great job on my nails . they are very professional and very helpful . i would recommend this place to anyone in the area . it 's clean and clean . i will definitely be back for sure .,"omg the empandas are so yummy , the staff is so pleasant and so nice , it was my first time there and they were patient , offered me samples of the real fruit drinks and made me feel like i have been dining with them forever ! i have definitely found my new spot :) .",0.2887843776332263,0.12254534655582301,0.08292747059172184,0.055669654565724376,0.3191489361702128,0.043478260869565216,0.2127659574468085,61.87550761264737
the food is amazing . the guacamole is the best i 've ever had . the tacos are delicious . the servers are very friendly and attentive . the service is great . i 've been here a few times and have never had a bad experience here .,"pleasantly surprised with good food , walking through old town scottsdale as a visitor and saw this place . had late lunch it was so good . guacamole made fresh at your table , good tacos , the tiny corn gorditas so good . do n't forget dessert pumpkin bread pudding with ice cream , delicious ! ! the service is really good all servers very friendly and curteous ! !",0.24254606737286538,0.12568672245471188,0.08747320281072601,0.05408733220041084,0.28846153846153844,0.09803921568627451,0.17307692307692307,69.27648603620334
best korean food in town . i love this place . the food is great and the sauce is amazing . i had the chicken and the chicken . it was the best i 've ever had . i 've had the spicy chicken and it was delicious .,"this place is good for a general idea for good korean food . whether if it is completely authentic or not is up for opinion , but overall good food . they provide good proteins for grilling to do the most fun part of eating at an all you can eat korean restaurant , cooking the protein . good seasoning on the proteins , good sweetness and moistness of cuts of protein .",0.2083354871308349,0.08840694458461915,0.047593547515247824,0.033771518176605515,0.2201834862385321,0.037383177570093455,0.16513761467889906,50.70199221255608
